ano_coleta,fonte_url_pagina,BLOCO,GRUPO,ESTRATÉGIA,UF,MUNICIPIO,CO_MUNICIPIO_IBGE,QT_POPULACAO,NU_ANO_REFERENCIA_IBGE,CNPJ,ENTIDADE,BANCO,AGENCIA,CONTA,TP_REPASSE,TP_REPASSE_ESTADO,ST_FAF,ST_HU,DT_ULTIMA_LIBERACAO,VL_BRUTO,VL_LIQUIDO,VL_SALDO_CONTA,DT_SALDO_CONTA
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO PRIMÁRIA,AGENTE COMUNITÁRIO DE SAÚDE,SP,SOROCABA,355220,695328,2021,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,13/12/22,4173196,4173196,"33054625,49",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO PRIMÁRIA,CV19 - CORONAVIRUS (COVID-19) ,SP,SOROCABA,355220,695328,2021,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,11/03/22,43632,43632,"33054625,49",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO PRIMÁRIA,IMPLEMENTAÇÃO DA SEGURANÇA ALIMENTAR E NUTRICIONAL NA SAÚDE,SP,SOROCABA,355220,695328,2021,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,18/04/22,60000,60000,"33054625,49",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO PRIMÁRIA,IMPLEMENTACAO DE POLITICAS DE PROMOCAO DA EQUIDADE EM SAUDE ,SP,SOROCABA,355220,695328,2021,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,08/02/22,8400,8400,"33054625,49",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO PRIMÁRIA,IMPLEMENTACAO DE POLITICAS PARA A REDE CEGONHA,SP,SOROCABA,355220,695328,2021,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,02/09/22,"4886,28","4886,28","33054625,49",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO PRIMÁRIA,INCENTIVO FINANCEIRO DA APS - CAPITAÇÃO PONDERADA,SP,SOROCABA,355220,695328,2021,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,09/12/22,"12792537,1","12792537,1","33054625,49",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO PRIMÁRIA,INCENTIVO FINANCEIRO DA APS - DESEMPENHO,SP,SOROCABA,355220,695328,2021,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,29/12/22,"1276309,45","1276309,45","33054625,49",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO PRIMÁRIA,INCENTIVO PARA AÇÕES ESTRATÉGICAS,SP,SOROCABA,355220,695328,2021,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,22/12/22,"2452312,66","2452312,66","33054625,49",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO PRIMÁRIA,INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA EM SAÚDE,SP,SOROCABA,355220,695328,2021,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,30/06/22,16050000,16050000,"33054625,49",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO PRIMÁRIA,PROGRAMA DE INFORMATIZAÇÃO DA APS,SP,SOROCABA,355220,695328,2021,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,09/12/22,161500,161500,"33054625,49",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),GESTÃO DO SUS,FORMACAO DE PROFISSIONAIS TECNICOS DE SAUDE E FORTALECIMENTO DAS ESCOLAS TECNICAS DO SUS,SP,SOROCABA,355220,695328,2021,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,01/07/22,"20720,98","20720,98","33054625,49",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),VIGILÂNCIA EM SAÚDE,"ASSISTÊNCIA FINANCEIRA COMPLEMENTAR AOS ESTADOS, DISTRITO FEDERAL E MUNICÍPIOS PARA AGENTES DE COMBATE ÀS ENDEMIAS",SP,SOROCABA,355220,695328,2021,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,09/12/22,3052474,3052474,"33054625,49",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),VIGILÂNCIA EM SAÚDE,"INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICÍPIOS EXECUÇÃO AÇÕES VIGILÂNCIA SANITÁRIA",SP,SOROCABA,355220,695328,2021,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,28/12/22,"445604,8","445604,8","33054625,49",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),VIGILÂNCIA EM SAÚDE,"INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICÍPIOS PARA A VIGILÂNCIA EM SAÚDE - DESPESAS DIVERSAS",SP,SOROCABA,355220,695328,2021,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,08/12/22,"1682773,6","1682773,6","33054625,49",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),VIGILÂNCIA EM SAÚDE,INCENTIVO FINANCEIRO ÀS AÇÕES DE VIGILÂNCIA E PREVENÇÃO E CONTROLE DAS DST/AIDS E HEPATITES VIRAIS,SP,SOROCABA,355220,695328,2021,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,09/12/22,"597321,04","597321,04","33054625,49",30/12/22
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Estruturação da Rede de Serviços Públicos de Saúde (INVESTIMENTO),CONSTRUÇÃO E AMPLIAÇÃO DE UNIDADES BÁSICAS DE SAÚDE-UBS,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470104,MUNICIPAL,N,S,N,2023-08-14 00:00:00.000000,260000,260000,"3688891,99",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Estruturação da Rede de Serviços Públicos de Saúde (INVESTIMENTO),ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE ATENÇÃO PRIMÁRIA DE SAÚDE,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470104,MUNICIPAL,N,S,N,2023-09-01 00:00:00.000000,799910,799910,"3688891,99",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Estruturação da Rede de Serviços Públicos de Saúde (INVESTIMENTO),ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE ATENÇÃO PRIMÁRIA DE SAÚDE,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470104,MUNICIPAL,N,S,N,2023-12-28 00:00:00.000000,195974,195974,"3688891,99",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Estruturação da Rede de Serviços Públicos de Saúde (INVESTIMENTO),ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470104,MUNICIPAL,N,S,N,2023-11-30 00:00:00.000000,358692,358692,"3688891,99",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),"ASSISTÊNCIA FINANCEIRA COMPLEMENTAR AOS ESTADOS, AO DISTRITO FEDERAL E AOS MUNICÍPIOS PARA O PAGAMENTO DO PISO SALARIAL DOS PROFISSIONAIS DA ENFERMAGEM",,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000576204,MUNICIPAL,N,S,N,2023-12-27 00:00:00.000000,"2818158,93","2818158,93","1159927,34",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-12-05 00:00:00.000000,"122315234,43","120163780,83","25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-04-28 00:00:00.000000,"8178374,9","8178374,9","25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-12-14 00:00:00.000000,"556297,36","556297,36","25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-09-28 00:00:00.000000,"4047,06","4047,06","25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-12-14 00:00:00.000000,705,705,"25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-12-20 00:00:00.000000,"804733,39","804733,39","25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-11-23 00:00:00.000000,"2227,16","2227,16","25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-01-26 00:00:00.000000,"113,12","113,12","25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-11-23 00:00:00.000000,"2412775,22","2412775,22","25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-06-21 00:00:00.000000,"19221,21","19221,21","25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-12-14 00:00:00.000000,"8008704,67","8008704,67","25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-12-04 00:00:00.000000,"3135037,5","3135037,5","25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),FORTALECIMENTO DO SISTEMA NACIONAL DE VIGILÂNCIA EM SAÚDE,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-12-27 00:00:00.000000,"643890,99","643890,99","25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),IMPLEMENTACAO DE POLITICAS DE ATENCAO ESPECIALIZADA A SAUDE,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-12-12 00:00:00.000000,"23523,06","23523,06","25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),IMPLEMENTAÇÃO DA SEGURANÇA ALIMENTAR E NUTRICIONAL NA SAÚDE,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-12-15 00:00:00.000000,69000,69000,"25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),"INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICÍPIOS PARA A VIGILÂNCIA EM SAÚDE",,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-12-22 00:00:00.000000,"1675692,85","1675692,85","25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),"INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICÍPIOS PARA A VIGILÂNCIA EM SAÚDE",,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-12-05 00:00:00.000000,"550654,32","550654,32","25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),"INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICÍPIOS PARA EXECUÇÃO DE AÇÕES DE VIGILÂNCIA SANITÁRIA",,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-12-12 00:00:00.000000,476933,476933,"25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DAS METAS - NACIONAL,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-11-29 00:00:00.000000,8787937,8787937,"25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DAS METAS - NACIONAL,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-11-22 00:00:00.000000,490000,490000,"25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA EM SAÚDE PARA CUMPRIMENTO DAS METAS - NACIONAL,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-12-13 00:00:00.000000,"929770,04","929770,04","25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA EM SAÚDE PARA CUMPRIMENTO DAS METAS - NACIONAL,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-11-30 00:00:00.000000,9000000,9000000,"25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),PISO DA ATENÇÃO PRIMÁRIA EM SAÚDE,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-12-12 00:00:00.000000,"12861842,61","12861842,61","25741417,44",2023-12-29 00:00:00.000000
2023,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2023-acumulado-ate-dezembro-csv/,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),PISO DA ATENÇÃO PRIMÁRIA EM SAÚDE,,SP,SOROCABA,355220,723682,2022,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,2023-12-15 00:00:00.000000,"1466399,96","1466399,96","25741417,44",2023-12-29 00:00:00.000000
